App,Review,Category
Splice,"This app is perfect for creating the small videos I make, there is a HUGE music selection, and I have a beginners understanding of editing and this app is easy to use. Lots of fun transitions and sounds (horny honking, door slamming). My kid also uses it to make stop motion videos with toys too.",Design tools
Splice,"does what i want it to, easy to use",Design tools
Splice,It continuously moves all my videos and pictures to the top if it's edited it a fix I would make it be that it keeps it as the gallery photos and videos exactly the way it is,Design tools
Splice,Thank you Splice for helping me start my Youtube career!,Design tools
Splice,Only two uses them have to pay to use more than two so only two edits not for me for someone who is a youtuber,Design tools
Splice,"nice editor app, no watermark, but i want the Add Music option be free no subscribe needed please:(",Design tools
Splice,"I would have appreciated a warning that if I reverse a video, I can't export it anymore, and now the rest of my editing was a waste of time. I understand that it has a pro icon on it, but how am I supposed to know that I will not be able to keep that aspect of my video before I use it and continue editing? I don't want to pay, I don't want a free trial either because I don't want Splice having access to my payment method. Uninstalling & looking for something better.",Design tools
Splice,"Good editor app for yt or ticktock, but you can only do 2 free videos, and you can't post them you need VIP.",Design tools
Splice,I just started using it and it said no more space And said I'm gonna have to pay them for space,Design tools
Splice,So best app for creators✅💯 for free editing videos.,Design tools
Splice,It didn't work like every time i would click on it to open it wouldn't let me so ya don't download this app.,Design tools
Splice,Very bad because there is some effects if you add more effects then I will rate you 5 star,Design tools
Splice,"Another simple photo editor app that wants money. A monthly subscription, that's all the world is now, everyone wants a little piece of your monthly nut. I just want to combine the photo with the audio file. This app let me do it in the app, the moment I go to save it so I can keep it - they want money. Uninstalled.",Design tools
Splice,Wanted to make a video. Asks for payment. Doesn't let me pay and keeps going back to payment options every time I try to approve the payment on my bank app. Changing the ratings to one,Design tools
Splice,worst app everything is paid,Design tools
Splice,"if there were auto captions with an edit feature, this would be perfect",Design tools
Splice,nice I'm upload my vlogs from this app my channel is kanakkevlogs,Design tools
Splice,Splice is a great editing app. I just started using it and I think am loving it,Design tools
Splice,4 because I don't now how to enter,Design tools
Splice,Hm cmale FL BC XL krn u gland angle shalu TK d clocks fly vns sh fly GL,Design tools
Splice,The app is pretty good I really enjoyed it and everything creating the content and it was very easy to do and things were easy to apply and pretty much no problems other than saving it to my phone or sharing it other than that I cannot complain,Design tools
Splice,Way too expensive for what it is,Design tools
Splice,This the best app I ever use,Design tools
Splice,super My Fitness looking 💪🏻,Design tools
Splice,So much good app for editing,Design tools
Splice,Doesn't recognize my Google photos. I'll pass on this app. waste,Design tools
Splice,4k video app and it's too fast 😍😍😘😘,Design tools
Splice,It lets you edit 3 to 7 videos for free thanks splice,Design tools
Splice,there's nothing to do here 😒 whats the point i have been looking for an app that's actually good yet still not found there's literally 3 things to do here it sucks so much im actually making this my longest review ever like how do you expect me to have fun or do whatever you want me to do if i can't even do what i want to do never using this app again.,Design tools
Splice,Sadly it only lets you make 1 video you can share. After that share theres no options. Kinda rigged and i think thats lame. 1 star.,Design tools
Splice,It was fine for the first 10m then my project would crash every five seconds when I try to edit before I can do anything this app sucks,Design tools
Splice,Love this app it's easy to edit my edits for YouTube,Design tools
Splice,I can't use the chroma key on splice.Please fix this issue.,Design tools
Splice,Scrollbar sucks. Max 1 minute max.,Design tools
Splice,Have to pay for music,Design tools
Splice,"I really like this app for creating videos on my phone. It's pretty seamless and the added music library is a big plus. The only improvement I'd like to see is being able to see a waveform of the audio on the audio track, to be able to better sync media to audio. But overall, I really enjoy using this app on my phone.",Design tools
Splice,i have a chromebook and have done all the advice that was given and still it is not working maybe i think they want peoples informatin. i would'nt even give one star 0 stars for me,Design tools
